date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd,p_now,p_hist,p20
2026-04-22,PCH,CTCP Picomat Holding,HNX,1350,22.0,165600.0,3643200000.0,2306596500.0,0.753080932820468,0.4,0.576540466410234
2026-04-22,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,6.6,2337500.0,15427500000.0,25863446000.0,0.6492810659728658,0.5,0.5746405329864329
2026-04-22,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,47.0,657400.0,30897800000.0,30910886750.0,0.6758654168473184,0.45,0.5629327084236592
2026-04-22,PAN,CTCP Tập đoàn PAN,HSX,3570,32.45,1365900.0,44323455000.00001,23982334750.0,0.7713342331116917,0.35,0.5606671165558459
2026-04-22,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,HSX,2770,17.5,1359800.0,23796500000.0,12837053250.0,0.9154535384760479,0.2,0.557726769238024
2026-04-22,MSH,CTCP May Sông Hồng,HSX,3760,37.55,227700.0,8550135000.0,8567991250.0,0.31358128144374325,0.8,0.5567906407218717
2026-04-22,BIG,CTCP Đầu tư BIG Group Holdings,UPCOM,2350,8.1,1959200.0,15869520000.0,3691667000.0,0.9168091940813542,0.15,0.5334045970406771
2026-04-22,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,21.65,6173400.0,133654110000.0,231058775750.0,0.2594547414050152,0.8,0.5297273707025076
2026-04-22,VHM,CTCP Vinhomes,HSX,8630,150.3,8653100.0,1300560930000.0,847008785500.0,0.9811559136417314,0.05,0.5155779568208657
2026-04-22,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,13.7,166300.0,2278310000.0,3689132000.0,0.9644882942649666,0.05,0.5072441471324833
2026-04-22,MZG,CTCP MiZa,UPCOM,1730,12.8,191800.0,2455040000.0,4835142500.0,0.32053557141094047,0.6,0.4602677857054702
2026-04-22,ABB,Ngân hàng TMCP An Bình,UPCOM,8350,14.9,225400.0,3358460000.0,11646136500.0,0.5061574166519476,0.4,0.4530787083259738
2026-04-22,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,8630,59.4,371400.0,22061160000.0,14948458500.0,0.4559103445236681,0.45,0.452955172261834
2026-04-22,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.3,160600.0,851180000.0,2295457000.0,0.604352041211652,0.3,0.45217602060582596
2026-04-22,DCM,CTCP - Tổng Công ty Phân bón Dầu khí Cà Mau,HSX,1350,44.85,2378800.0,106689180000.0,176126111500.0,0.48024904983253963,0.4,0.44012452491626985
2026-04-22,KSF,CTCP Tập đoàn Sunshine,HNX,8630,97.0,22300.0,2163100000.0,3867044500.0,0.8789216575041022,0.0,0.4394608287520511
2026-04-22,NAF,CTCP Nafoods Group,HSX,3530,51.0,568400.0,28988400000.0,30897026250.0,0.7771332062309938,0.1,0.4385666031154969
2026-04-22,MST,CTCP Đầu tư MST,HNX,2350,8.1,1759400.0,14251140000.0,20768241500.0,0.5476305819849803,0.3,0.42381529099249016
2026-04-22,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,15.0,132600.0,1989000000.0,2730370000.0,0.6407825991270907,0.2,0.4203912995635454
2026-04-22,IDI,CTCP Đầu tư và Phát triển Đa quốc gia I.D.I,HSX,3570,6.6,319500.0,2108700000.0,3076046300.0,0.1901596385573534,0.65,0.4200798192786767
2026-04-22,VJC,CTCP Hàng không VIETJET,HSX,5750,175.7,1254700.0,220450790000.0,229594823000.0,0.564600630539851,0.25,0.4073003152699255
2026-04-22,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,2.73,944400.0,2578212000.0,3085603200.0,0.16457943451124626,0.65,0.40728971725562313
2026-04-22,HSG,CTCP Tập đoàn Hoa Sen,HSX,1750,15.9,2808700.0,44658330000.0,67806466000.0,0.41213777931736495,0.4,0.4060688896586825
2026-04-22,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,26.55,11107400.0,294901470000.0,325652722250.0,0.3552176379728922,0.45,0.40260881898644607
2026-04-22,BVH,Tập đoàn Bảo Việt,HSX,8570,70.8,453900.0,32136120000.0,52577046500.0,0.09593532230060912,0.7,0.3979676611503045
2026-04-22,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,16.2,1122300.0,18181260000.0,24199687500.0,0.18660276427999498,0.6,0.3933013821399975
2026-04-22,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,13.15,229200.0,3013980000.0,6639947500.0,0.5856934705930614,0.2,0.3928467352965307
2026-04-22,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,22.25,6697300.0,149014925000.0,155330630500.0,0.3331368415076177,0.45,0.3915684207538088
2026-04-22,KBC,Tổng Công ty Phát triển Đô Thị Kinh Bắc - CTCP,HSX,8630,34.35,2431800.0,83532330000.0,106707670250.0,0.5265727161607254,0.25,0.3882863580803627
2026-04-22,VTD,CTCP Vietourist Holdings,UPCOM,5750,6.9,1211700.0,8360730000.0,2141675000.0,0.7228187505383213,0.05,0.3864093752691607
2026-04-22,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.3,87300.0,1335690000.0,2084190250.0,0.16959391135423724,0.6,0.3847969556771186
2026-04-22,E1VFVN30,Quỹ ETF DCVFMVN30,HSX,8990,35.5,433300.0,15382150000.0,16155582600.0,0.618042049470011,0.15,0.3840210247350055
2026-04-22,CTR,Tổng CTCP Công trình Viettel,HSX,2350,85.0,179000.0,15215000000.0,26258533500.0,0.20731915137847878,0.55,0.3786595756892394
2026-04-22,PVD,Tổng CTCP Khoan và Dịch vụ Khoan Dầu khí,HSX,0570,31.9,2633300.0,84002270000.0,117829285500.0,0.15691718146106473,0.6,0.37845859073053234
2026-04-22,TCH,CTCP Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,8630,16.9,5088100.0,85988890000.0,189263535000.0,0.3527607525585067,0.4,0.37638037627925336
2026-04-22,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,11.7,274000.0,3205800000.0,2150777500.0,0.5517619482567017,0.2,0.37588097412835086
2026-04-22,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,12.75,14152400.0,180443100000.0,134368222000.0,0.5990357174455755,0.15,0.37451785872278776
2026-04-22,IDC,Tổng công ty IDICO - CTCP,HNX,8630,46.5,1864700.0,86708550000.0,92180146000.0,0.3487628791519315,0.4,0.37438143957596576
2026-04-22,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,86.4,9172200.0,792478080000.0,532960338500.0,0.6348375855449586,0.1,0.3674187927724793
2026-04-22,NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,HSX,2350,13.05,169400.0,2210670000.0,2430573250.0,0.18449533925987027,0.55,0.36724766962993516
2026-04-22,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,14.7,8187400.0,120354780000.0,247937660000.0,0.2299644516551686,0.5,0.36498222582758433
2026-04-22,DBC,CTCP Tập đoàn Dabaco Việt Nam,HSX,3570,22.95,1720200.0,39478590000.0,56524485500.0,0.12706313945184627,0.6,0.36353156972592315
2026-04-22,DTD,CTCP Đầu tư Phát triển Thành Đạt,HNX,2350,17.0,218000.0,3706000000.0,4893936000.0,0.3766839375693,0.35,0.36334196878464997
2026-04-22,MSR,CTCP MaSan High - Tech Materials,UPCOM,1770,42.7,2293700.0,97940990000.0,79260460000.0,0.27228473616432314,0.45,0.3611423680821616
2026-04-22,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.5,299200.0,2543200000.0,6826690000.0,0.11779796219046107,0.6,0.35889898109523055
2026-04-22,TV2,CTCP Tư vấn Xây dựng Điện 2,HSX,2790,35.75,215700.0,7711275000.0,16097597750.0,0.21081107196385263,0.5,0.3554055359819263
2026-04-22,ANV,CTCP Nam Việt,HSX,3570,24.9,515400.0,12833460000.0,20842920750.0,0.3587166410673638,0.35,0.3543583205336819
2026-04-22,C69,CTCP Xây dựng 1369,HNX,2350,15.9,469200.0,7460280000.0,8752466000.0,0.40029191417797416,0.3,0.3501459570889871
2026-04-22,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,11.45,1339300.0,15334985000.0,17786259000.0,0.3474604582835349,0.35,0.34873022914176743
2026-04-22,TLG,CTCP Tập đoàn Thiên Long,HSX,3720,50.2,506300.0,25416260000.0,12173497500.0,0.46373061523896364,0.2,0.33186530761948185
2026-04-22,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,8630,59.0,6072700.0,358289300000.0,168903574500.0,0.6620062220080831,0.0,0.33100311100404156
2026-04-22,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,17.3,4426300.0,76574990000.0,113512908500.0,0.306336982473038,0.35,0.328168491236519
2026-04-22,IJC,CTCP Phát triển Hạ tầng Kỹ thuật,HSX,8630,10.25,1833800.0,18796450000.0,26524490250.0,0.20630455899472447,0.45,0.32815227949736225
2026-04-22,HPG,CTCP Tập đoàn Hòa Phát,HSX,1750,28.2,27745600.0,782425920000.0,997797551500.0,0.604113457241865,0.05,0.32705672862093255
2026-04-22,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,61.2,146400.0,8959680000.0,10016196500.0,0.4529295255613862,0.2,0.32646476278069314
2026-04-22,MSN,CTCP Tập đoàn MaSan,HSX,3570,79.0,4824100.0,381103900000.0,468306873000.0,0.4989811211191312,0.15,0.3244905605595656
2026-04-22,DGW,CTCP Thế giới số,HSX,5370,45.6,1106400.0,50451840000.0,70859506250.0,0.34858632812043583,0.3,0.3242931640602179
2026-04-22,EIB,Ngân hàng TMCP Xuất Nhập Khẩu Việt Nam,HSX,8350,22.65,6568200.0,148769730000.0,283547091000.0,0.2935968563344637,0.35,0.3217984281672318
2026-04-22,FRT,CTCP Bán lẻ Kỹ thuật số FPT,HSX,5370,149.9,215500.0,32303450000.0,48826186000.0,0.23691188082104384,0.4,0.31845594041052194
2026-04-22,FUEVFVND,Quỹ ETF DCVFMVN DIAMOND,HSX,8990,37.24,7622000.0,283843280000.0,34090812750.0,0.5310285209076737,0.1,0.31551426045383685
2026-04-22,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,36.65,1389600.0,50928840000.0,79360390500.0,0.480527115285966,0.15,0.31526355764298297
2026-04-22,PHR,CTCP Cao su Phước Hòa,HSX,1350,61.5,143700.0,8837550000.0,11863825000.0,0.36795715496589454,0.25,0.30897857748294727
2026-04-22,VTZ,CTCP Sản xuất và Thương mại Nhựa Việt Thành,HNX,1350,20.0,1016000.0,20320000000.0,21282963000.0,0.4420999603858481,0.15,0.29604998019292406
2026-04-22,NAB,Ngân hàng TMCP Nam Á,HSX,8350,13.95,3303100.0,46078245000.0,22685905500.0,0.5810627580882521,0.0,0.29053137904412607
2026-04-22,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,HSX,3760,110.0,2344800.0,257928000000.0,113712349000.0,0.4793394835529101,0.1,0.28966974177645505
2026-04-22,TRC,CTCP Cao su Tây Ninh,HSX,1350,73.0,29400.0,2146200000.0,2990075500.0,0.3791974516914047,0.2,0.28959872584570234
2026-04-22,HAX,CTCP Dịch Vụ Ô Tô Hàng Xanh,HSX,3350,10.35,332500.0,3441375000.0,3015787500.0,0.17541251658060208,0.4,0.28770625829030105
2026-04-22,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,53.9,142700.0,7691530000.0,6927218500.0,0.3228255871732776,0.25,0.2864127935866388
2026-04-22,DRI,CTCP Đầu tư Cao su Đắk Lắk,UPCOM,1350,13.0,625100.0,8126300000.0,8406146000.0,0.4213049487184637,0.15,0.28565247435923186
2026-04-22,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.2,308300.0,4069560000.0,3378949000.0,0.16623407144179406,0.4,0.283117035720897
2026-04-22,VRE,CTCP Vincom Retail,HSX,8630,29.95,9081900.0,272002905000.0,244103740000.0,0.561786288314207,0.0,0.2808931441571035
2026-04-22,VHC,CTCP Vĩnh Hoàn,HSX,3570,62.2,822900.0,51184380000.0,54672328500.0,0.5613887803147976,0.0,0.2806943901573988
2026-04-22,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,13.55,152600.0,2067730000.0,2739649000.0,0.21067806963037583,0.35,0.2803390348151879
2026-04-22,CRC,CTCP Create Capital Việt Nam,HSX,2350,9.5,4987800.0,47384100000.0,34915227200.0,0.301768361046405,0.25,0.2758841805232025
2026-04-22,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,HSX,8350,27.55,13650100.0,376060255000.0,384020690750.0,0.3497089961225384,0.2,0.2748544980612692
2026-04-22,BSI,CTCP Chứng khoán BIDV,HSX,8780,35.6,298800.0,10637280000.0,14236373000.0,0.19127357374768392,0.35,0.27063678687384196
2026-04-22,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,7.15,1490400.0,10656360000.0,20239535250.0,0.2909855216404768,0.25,0.27049276082023843
2026-04-22,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,16.4,2876300.0,47171320000.0,78571666250.0,0.3395720651594564,0.2,0.2697860325797282
2026-04-22,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,33.0,15089100.0,497940300000.0,457963616750.0,0.48344843376127306,0.05,0.2667242168806365
2026-04-22,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,14.9,2117000.0,31543300000.0,41786704500.0,0.13198124707992878,0.4,0.2659906235399644
2026-04-22,VDS,CTCP Chứng khoán Rồng Việt,HSX,8780,14.5,547100.0,7932950000.0,9485414250.0,0.13148751961222283,0.4,0.2657437598061114
2026-04-22,DHC,CTCP Đông Hải Bến Tre,HSX,1730,36.5,194900.0,7113850000.0,9514276750.0,0.5310804670197807,0.0,0.26554023350989037
2026-04-22,AGR,CTCP Chứng khoán Agribank,HSX,8780,14.7,217700.0,3200190000.0,5020422750.0,0.23020611150895368,0.3,0.26510305575447685
2026-04-22,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,19.0,16730600.0,317881400000.0,400900220250.0,0.4291022011774655,0.1,0.26455110058873277
2026-04-22,DPR,CTCP Cao su Đồng Phú,HSX,1350,40.45,373900.0,15124255000.0,18083265000.0,0.36756258740039577,0.15,0.25878129370019787
2026-04-22,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.4,249100.0,2590640000.0,2222684500.0,0.3110716748038761,0.2,0.2555358374019381
2026-04-22,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,25.7,3029200.0,77850440000.0,102785854500.0,0.2031017024356717,0.3,0.2515508512178358
2026-04-22,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,22.8,619600.0,14126880000.0,17701866500.0,0.15307594408380845,0.35,0.2515379720419042
2026-04-22,VAB,Ngân hàng TMCP Việt Á,HSX,8350,10.25,483300.0,4953825000.0,4618270000.0,0.30128927085325075,0.2,0.2506446354266254
2026-04-22,QCG,CTCP Quốc Cường - Gia Lai,HSX,8630,13.8,646000.0,8914800000.0,7736407500.0,0.4009882100899138,0.1,0.2504941050449569
2026-04-22,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,55.2,452800.0,24994560000.0,27752453500.0,0.1508549596136151,0.35,0.2504274798068076
2026-04-22,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,8.3,156800.0,1301440000.0,4292980000.0,0.24807624802952577,0.25,0.24903812401476288
2026-04-22,DDV,CTCP DAP - VINACHEM,UPCOM,1350,27.1,476500.0,12913150000.0,25797819500.0,0.19686112680458923,0.3,0.2484305634022946
2026-04-22,GEE,CTCP Điện lực Gelex,HSX,2730,182.4,763800.0,139317120000.0,163146054000.0,0.396045695190821,0.1,0.2480228475954105
2026-04-22,KDC,CTCP Tập đoàn KIDO,HSX,3570,47.5,464000.0,22040000000.0,20452667500.0,0.3426632290298293,0.15,0.24633161451491464
2026-04-22,NKG,CTCP Thép Nam Kim,HSX,1750,14.5,3161900.0,45847550000.0,70306007750.0,0.33489520155139973,0.15,0.24244760077569988
2026-04-22,HHP,CTCP HHP Global,HSX,1730,12.75,1102500.0,14056875000.0,10671436750.0,0.3316499480881037,0.15,0.24082497404405184
2026-04-22,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,34.2,290300.0,9928260000.0,4569757500.0,0.4800833052711074,0.0,0.2400416526355537
2026-04-22,EVG,CTCP Tập đoàn Everland,HSX,8630,6.66,421100.0,2804526000.0,4442221050.0,0.2795567967658468,0.2,0.23977839838292342
2026-04-22,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,34.9,3997500.0,139512750000.0,249687312000.0,0.1793494183527691,0.3,0.23967470917638456
2026-04-22,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,43.5,379600.0,16512600000.0,11161299500.0,0.42513919816216056,0.05,0.23756959908108027
2026-04-22,PPT,CTCP Petro Times,HNX,0580,15.4,246200.0,3791480000.0,3335462000.0,0.4740040143615983,0.0,0.23700200718079914
2026-04-22,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.6,1992000.0,5179200000.0,6480416850.0,0.1701060031450228,0.3,0.2350530015725114
2026-04-22,GVR,Tập đoàn Công nghiệp Cao su Việt Nam - CTCP,HSX,1350,32.75,1974400.0,64661600000.0,101374722000.0,0.21840499558936138,0.25,0.2342024977946807
2026-04-22,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,26.1,65500.0,1709550000.0,2412779900.0,0.4657846469179809,0.0,0.23289232345899044
2026-04-22,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,11.95,190700.0,2278865000.0,2270741500.0,0.41542209353576726,0.05,0.23271104676788362
2026-04-22,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,22.5,394700.0,8880750000.0,6929529500.0,0.0653569522331543,0.4,0.23267847611657716
2026-04-22,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,8630,35.5,81400.0,2889700000.0,2139230250.0,0.2651338857596113,0.2,0.23256694287980564
2026-04-22,TV1,CTCP Tư vấn Xây dựng Điện 1,UPCOM,2790,30.0,29200.0,876000000.0,3951239000.0,0.1142723438250002,0.35,0.23213617191250008
2026-04-22,ORS,CTCP Chứng khoán Tiên Phong,HSX,8780,13.4,1477500.0,19798500000.0,31829000750.0,0.3626727070685008,0.1,0.23133635353425042
2026-04-22,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,45.2,567800.0,25664560000.0,30047377000.0,0.10892279504563807,0.35,0.22946139752281902
2026-04-22,PHP,CTCP Cảng Hải Phòng,UPCOM,2770,35.6,99700.0,3549320000.0,3828200500.0,0.45438683912514893,0.0,0.22719341956257447
2026-04-22,VIX,CTCP Chứng khoán VIX,HSX,8780,17.05,21439300.0,365540065000.0,645008597000.0,0.09520781800941693,0.35,0.22260390900470844
2026-04-22,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,17.3,8067500.0,139567750000.0,278022010000.0,0.19396323725389011,0.25,0.22198161862694504
2026-04-22,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,20.5,515400.0,10565700000.0,9999195750.0,0.1390504680079423,0.3,0.21952523400397114
2026-04-22,SBS,CTCP Chứng khoán SBS,UPCOM,8780,5.3,308100.0,1632930000.0,3190455000.0,0.18398208130432464,0.25,0.21699104065216232
2026-04-22,BVS,CTCP Chứng khoán Bảo Việt,HNX,8780,26.3,88800.0,2335440000.0,5018899000.0,0.12967572825093726,0.3,0.21483786412546862
2026-04-22,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,8630,14.15,4446400.0,62916560000.0,146101815250.0,0.1793398945407678,0.25,0.2146699472703839
2026-04-22,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.75,167900.0,1972825000.0,2425801000.0,0.2786737230368149,0.15,0.21433686151840747
2026-04-22,PPC,CTCP Nhiệt điện Phả Lại,HSX,7530,10.05,212700.0,2137635000.0,4142745250.0,0.172240568318734,0.25,0.211120284159367
2026-04-22,TNG,CTCP Đầu tư và Thương mại TNG,HNX,3760,22.1,1660000.0,36686000000.0,43550124000.0,0.22017381117844811,0.2,0.21008690558922405
2026-04-22,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,6.13,1124000.0,6890120000.0,11467740700.0,0.16937489749023474,0.25,0.20968744874511736
2026-04-22,AAA,CTCP Nhựa An Phát Xanh,HSX,1350,7.03,859100.0,6039473000.0,6598105950.0,0.2618548562446292,0.15,0.20592742812231457
2026-04-22,LDG,CTCP Đầu tư LDG,HSX,8630,3.49,500800.0,1747792000.0,2670602250.0,0.15903237729586034,0.25,0.20451618864793017
2026-04-22,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,26.4,1791500.0,47295600000.0,39297601500.0,0.4083841573881671,0.0,0.20419207869408354
2026-04-22,PTB,CTCP Phú Tài,HSX,2350,49.35,59600.0,2941260000.0,5908554250.0,0.35754527482929926,0.05,0.20377263741464963
2026-04-22,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,26.2,8424700.0,220727140000.0,406029200250.0,0.3074143861560771,0.1,0.20370719307803853
2026-04-22,NLG,CTCP Đầu tư Nam Long,HSX,8630,28.45,993600.0,28267920000.0,82592236750.0,0.15614743994732005,0.25,0.20307371997366003
2026-04-22,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,25.95,5460700.0,141705165000.0,324404446000.0,0.20201753890903992,0.2,0.20100876945451995
2026-04-22,SSI,CTCP Chứng khoán SSI,HSX,8780,28.15,14751100.0,415243465000.0,670251339250.0,0.19506754071550209,0.2,0.19753377035775105
2026-04-22,HHV,CTCP Đầu tư Hạ tầng giao thông Đèo Cả,HSX,2350,12.55,4050800.0,50837540000.0,98435743250.0,0.34184783519970574,0.05,0.19592391759985286
2026-04-22,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,44.1,181200.0,7990920000.0,11712059500.0,0.2885757544983947,0.1,0.19428787724919733
2026-04-22,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,42.4,586000.0,24846400000.0,30389941500.0,0.2882585401233719,0.1,0.19412927006168595
2026-04-22,QNS,CTCP Đường Quảng Ngãi,UPCOM,3570,44.1,283500.0,12502350000.0,5917604000.0,0.28788352766763736,0.1,0.19394176383381867
2026-04-22,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,45.05,621600.0,28003080000.0,34742915250.0,0.2877072757056623,0.1,0.19385363785283116
2026-04-22,DSE,CTCP Chứng khoán DNSE,HSX,8780,23.8,444900.0,10588620000.0,8906064000.0,0.33768591801661174,0.05,0.19384295900830587
2026-04-22,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,28.4,55400.0,1573360000.0,2995279500.0,0.08464599962074941,0.3,0.1923229998103747
2026-04-22,LHG,CTCP Long Hậu,HSX,8630,28.4,73100.0,2076040000.0,2052884000.0,0.28201346849503556,0.1,0.1910067342475178
2026-04-22,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,26.6,482400.0,12831840000.0,19909967750.0,0.12501884058033208,0.25,0.18750942029016604
2026-04-22,FCN,CTCP FECON,HSX,2350,13.2,782900.0,10334280000.0,12992075250.0,0.2233039874641913,0.15,0.18665199373209565
2026-04-22,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,54.8,4246300.0,232697240000.0,178170055000.0,0.11917994302100084,0.25,0.1845899715105004
2026-04-22,HDG,CTCP Tập đoàn Hà Đô,HSX,8630,27.7,1182600.0,32758020000.0,65976562000.0,0.21820219959239384,0.15,0.18410109979619693
2026-04-22,REE,CTCP Cơ điện lạnh,HSX,7530,64.8,775500.0,50252400000.0,76710272000.0,0.2609188343619051,0.1,0.18045941718095254
2026-04-22,TDP,CTCP Thuận Đức,HSX,1350,29.5,277400.0,8183300000.0,9149152500.0,0.30570750915099526,0.05,0.17785375457549762
2026-04-22,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,44.35,426300.0,18906405000.0,37209391000.0,0.14579317672793182,0.2,0.17289658836396593
2026-04-22,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,16.8,2355800.0,39577440000.0,32732698000.0,0.28132654827273224,0.05,0.1656632741363661
2026-04-22,VNM,CTCP Sữa Việt Nam,HSX,3570,61.8,3939900.0,243485820000.0,236670584500.0,0.2803617190345218,0.05,0.1651808595172609
2026-04-22,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,92.2,391700.0,36114740000.0,64421235000.0,0.12731154812848222,0.2,0.16365577406424112
2026-04-22,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,56.0,1484200.0,83115200000.0,43335880500.0,0.3262430063016967,0.0,0.16312150315084836
2026-04-22,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,12.6,855000.0,10773000000.0,17088588500.0,0.32540852376559815,0.0,0.16270426188279907
2026-04-22,CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,HSX,2350,22.0,561200.0,12346400000.0,13461304250.0,0.22484590982502764,0.1,0.16242295491251382
2026-04-22,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,16.15,614000.0,9916099999.999998,19096425250.0,0.22019954375620332,0.1,0.16009977187810165
2026-04-22,NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,HSX,7530,25.35,1189900.0,30163965000.0,23502847500.0,0.26854226301647927,0.05,0.15927113150823963
2026-04-22,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.1,246800.0,1752280000.0,2995619500.0,0.1673229734491481,0.15,0.15866148672457403
2026-04-22,ACB,Ngân hàng TMCP Á Châu,HSX,8350,23.6,8805900.0,207819240000.0,233884548500.0,0.31668821443720485,0.0,0.15834410721860243
2026-04-22,CTD,CTCP Xây dựng COTECCONS,HSX,2350,81.1,573000.0,46470300000.0,71193831500.0,0.3128520750981962,0.0,0.1564260375490981
2026-04-22,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,15.25,321600.0,4904400000.0,5434771250.0,0.26217755510597196,0.05,0.15608877755298597
2026-04-22,LCG,CTCP Lizen,HSX,2350,9.98,812200.0,8105756000.0,18666061100.0,0.26010188458317746,0.05,0.15505094229158872
2026-04-22,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,17.4,301200.0,5240880000.0,4774602750.0,0.15917185497329797,0.15,0.15458592748664898
2026-04-22,PC1,CTCP Tập đoàn PC1,HSX,2350,25.9,3381700.0,87586030000.0,180770509500.0,0.25780949696056965,0.05,0.15390474848028482
2026-04-22,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,25.0,282900.0,7072500000.0,9638568500.0,0.3072434304518045,0.0,0.15362171522590226
2026-04-22,TPB,Ngân Hàng TMCP Tiên Phong,HSX,8350,16.3,5312400.0,86592120000.0,114565700750.0,0.2555560045956437,0.05,0.15277800229782185
2026-04-22,FTS,CTCP Chứng khoán FPT,HSX,8780,26.7,591400.0,15790380000.0,24516167500.0,0.15235085085734398,0.15,0.151175425428672
2026-04-22,CEO,CTCP Tập đoàn C.E.O,HNX,8630,17.0,6626900.0,112657300000.0,204707999000.0,0.19836494652799785,0.1,0.14918247326399892
